,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
14,1970-03-29T07:23:58.590Z,19.345,-155.03183330000002,5.071000000000001,1.85,ml,15.0,276.0,,0.2,hv,hv19700921,2020-03-31T19:48:33.310Z,"17 km SE of Fern Forest, Hawaii",earthquake,1.58,2.5,,1.0,reviewed,hv,hv
15,1970-03-29T07:22:52.420Z,19.1361667,-155.588,8.765,,,9.0,153.0,,0.12,hv,hv19700920,2020-03-31T19:48:33.170Z,"7 km N of Naalehu, Hawaii",earthquake,0.98,1.28,,,reviewed,hv,hv
16,1970-03-29T01:22:39.290Z,19.4021667,-155.4105,10.673,,,13.0,139.0,,0.09,hv,hv19700919,2020-03-31T19:48:33.040Z,"19 km WSW of Volcano, Hawaii",earthquake,0.74,1.66,,,reviewed,hv,hv
17,1970-03-28T23:02:16.450Z,19.318333300000003,-155.2393333,5.852,1.92,ml,17.0,228.0,,0.15,hv,hv19700918,2020-03-31T19:48:32.900Z,"13 km S of Volcano, Hawaii",earthquake,1.47,1.08,0.01,1.0,reviewed,hv,hv
18,1970-03-28T21:02:26.000Z,39.098,29.57,25.0,6.9,mw,,,,,iscgem,iscgem798506,2020-09-01T19:17:21.355Z,"19 km NE of Gediz, Turkey",earthquake,,,,,automatic,iscgem,iscgem
19,1970-03-28T16:52:26.570Z,19.338333300000002,-155.32866669999999,-0.888,2.07,ml,14.0,166.0,,0.17,hv,hv19700917,2020-03-31T19:48:32.770Z,"15 km SW of Volcano, Hawaii",earthquake,0.66,0.47,,0.0,reviewed,hv,hv
20,1970-03-28T11:56:38.480Z,19.402,-155.476,7.885,2.32,ml,21.0,86.0,,0.1,hv,hv19700916,2020-03-31T19:48:32.620Z,"22 km N of P?hala, Hawaii",earthquake,0.56,1.0,0.32,0.0,reviewed,hv,hv
21,1970-03-28T09:38:44.000Z,38.95,-116.4,,4.5,mb,,,,,ushis,ushis3097,2018-06-04T20:43:45.000Z,"64 km ESE of Kingston, Nevada",earthquake,,,,,reviewed,ushis,us
22,1970-03-28T09:15:28.500Z,19.332333300000002,-155.3243333,2.467,1.85,ml,12.0,181.0,,0.08,hv,hv19700915,2020-03-31T19:48:32.480Z,"15 km SW of Volcano, Hawaii",earthquake,0.87,1.17,0.04,1.0,reviewed,hv,hv
23,1970-03-28T07:46:00.000Z,-6.252999999999999,154.667,60.0,6.0,mw,,,,,iscgem,iscgem798488,2020-07-10T00:21:33.878Z,"90 km W of Panguna, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
24,1970-03-28T07:14:39.830Z,19.3515,-155.4255,11.777000000000001,2.19,ml,15.0,125.0,,0.12,hv,hv19700914,2020-03-31T19:48:32.310Z,"17 km NNE of P?hala, Hawaii",earthquake,0.68,1.02,,0.0,reviewed,hv,hv
25,1970-03-28T06:48:58.730Z,37.3093333,-118.177,0.19,2.6,ml,7.0,231.0,,0.5,ci,ci3324257,2016-01-29T01:24:12.400Z,"19km NNE of Big Pine, CA",earthquake,4.87,2.83,0.19,4.0,reviewed,ci,ci
26,1970-03-28T06:38:40.120Z,19.2875,-155.2195,-0.226,2.16,ml,19.0,236.0,,0.16,hv,hv19700913,2020-03-31T19:48:32.160Z,"17 km S of Volcano, Hawaii",earthquake,1.09,0.29,0.05,1.0,reviewed,hv,hv
27,1970-03-28T05:06:30.240Z,35.9838333,-117.81133329999999,0.01,2.45,mh,7.0,154.0,0.2414,0.44,ci,ci3324256,2016-01-29T01:29:08.540Z,"10km ENE of Little Lake, CA",earthquake,1.2,3.18,0.237,9.0,reviewed,ci,ci
28,1970-03-28T04:22:16.980Z,19.3698333,-155.407,3.727,,,8.0,218.0,,0.06,hv,hv19700912,2020-03-31T19:48:32.030Z,"19 km WSW of Volcano, Hawaii",earthquake,2.02,3.83,,,reviewed,hv,hv
29,1970-03-27T23:27:17.730Z,20.216333300000002,-155.536,15.113,3.7,ml,20.0,190.0,,0.25,hv,hv19700911,2020-03-31T19:48:31.880Z,"11 km NNE of Kukuihaele, Hawaii",earthquake,1.34,24.16,,0.0,reviewed,hv,hv
30,1970-03-27T19:57:07.260Z,19.3851667,-155.4941667,6.244,1.84,ml,11.0,145.0,,0.07,hv,hv19700910,2020-03-31T19:48:31.740Z,"20 km N of P?hala, Hawaii",earthquake,0.5,4.04,,0.0,reviewed,hv,hv
31,1970-03-27T18:36:50.000Z,0.28800000000000003,119.36399999999999,25.0,6.7,mw,,,,,iscgem,iscgem798465,2020-07-10T00:21:14.024Z,"143 km NNW of Palu, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
32,1970-03-27T18:33:21.260Z,36.2738333,-115.82783329999998,6.0,3.41,ml,7.0,249.0,1.254,0.68,ci,ci3324254,2016-01-29T01:43:30.000Z,"18km ENE of Pahrump, NV",earthquake,3.89,31.61,0.106,9.0,reviewed,ci,ci
33,1970-03-27T16:56:44.550Z,19.3235,-155.17233330000002,5.8020000000000005,,,16.0,261.0,,0.1,hv,hv19700909,2020-03-31T19:48:31.570Z,"14 km SSE of Volcano, Hawaii",earthquake,0.9,1.03,,,reviewed,hv,hv
34,1970-03-27T16:06:51.230Z,19.361666699999997,-155.42,8.657,2.0,ml,11.0,226.0,,0.09,hv,hv19700908,2020-03-31T19:48:31.430Z,"18 km NNE of P?hala, Hawaii",earthquake,1.25,2.29,,1.0,reviewed,hv,hv
35,1970-03-27T13:12:24.470Z,19.320166699999998,-155.2236667,7.692,,,11.0,221.0,,0.07,hv,hv19700907,2020-03-31T19:48:31.250Z,"13 km S of Volcano, Hawaii",earthquake,0.84,0.69,,,reviewed,hv,hv
36,1970-03-27T11:34:44.960Z,19.4163333,-155.4956667,7.205,2.08,ml,16.0,101.0,,0.07,hv,hv19700906,2020-03-31T19:48:31.110Z,"23 km N of P?hala, Hawaii",earthquake,0.59,1.71,,1.0,reviewed,hv,hv
37,1970-03-27T07:17:45.420Z,19.3678333,-155.3245,-1.014,,,10.0,105.0,,0.15,hv,hv19700905,2020-03-31T19:48:30.950Z,"12 km SW of Volcano, Hawaii",earthquake,0.43,1.27,,,reviewed,hv,hv
38,1970-03-27T06:18:11.590Z,19.388333300000003,-155.3376667,3.9739999999999998,,,10.0,156.0,,0.12,hv,hv19700904,2020-03-31T19:48:30.820Z,"12 km WSW of Volcano, Hawaii",earthquake,1.03,1.42,,,reviewed,hv,hv
39,1970-03-27T06:11:09.180Z,19.385,-155.28066669999998,1.456,,,7.0,147.0,,0.02,hv,hv19700903,2020-03-31T19:48:30.690Z,"8 km SW of Volcano, Hawaii",earthquake,0.68,0.57,,,reviewed,hv,hv
40,1970-03-27T05:51:02.610Z,37.7618333,-116.08833329999999,6.0,3.85,ml,11.0,300.0,1.8459999999999999,0.74,ci,ci3324252,2016-01-29T01:43:29.420Z,"93km WNW of Alamo, NV",earthquake,5.27,31.61,0.11,9.0,reviewed,ci,ci
41,1970-03-27T04:28:07.150Z,19.3843333,-155.4233333,10.363,,,13.0,163.0,,0.07,hv,hv19700902,2020-03-31T19:48:30.550Z,"20 km NNE of P?hala, Hawaii",earthquake,0.92,1.74,,,reviewed,hv,hv
42,1970-03-27T01:42:37.110Z,35.787,-118.42299999999999,0.13,2.44,mh,4.0,213.0,0.1307,0.16,ci,ci3324251,2016-01-29T01:38:32.220Z,"4km N of Kernville, CA",earthquake,1.17,2.38,0.193,9.0,reviewed,ci,ci
43,1970-03-26T23:40:22.390Z,19.3475,-154.9028333,17.241,,,7.0,283.0,,0.08,hv,hv19700901,2020-03-31T19:48:30.420Z,"13 km S of Leilani Estates, Hawaii",earthquake,1.98,3.83,,,reviewed,hv,hv
44,1970-03-26T22:00:19.850Z,34.1768333,-119.66166670000001,10.44,2.95,ml,9.0,216.0,0.2669,0.5,ci,ci3324236,2016-01-29T01:38:31.730Z,"21km NW of Santa Cruz Is. (E end), CA",earthquake,2.99,2.43,0.07,5.0,reviewed,ci,ci
45,1970-03-26T21:31:52.080Z,19.2681667,-155.2211667,5.64,2.9,ml,15.0,211.0,,0.13,hv,hv19700900,2020-03-31T19:48:30.270Z,"19 km S of Volcano, Hawaii",earthquake,0.87,2.48,0.12,1.0,reviewed,hv,hv
46,1970-03-26T21:27:46.770Z,19.214833300000002,-155.118,6.8839999999999995,,,10.0,303.0,,0.07,hv,hv19700899,2020-03-31T19:48:30.130Z,"27 km S of Fern Forest, Hawaii",earthquake,1.8,1.08,,,reviewed,hv,hv
47,1970-03-26T21:10:06.210Z,19.395166699999997,-155.417,10.453,,,13.0,78.0,,0.05,hv,hv19700898,2020-03-31T19:48:29.980Z,"19 km WSW of Volcano, Hawaii",earthquake,0.64,1.78,,,reviewed,hv,hv
48,1970-03-26T19:54:39.900Z,19.27,-155.2151667,0.462,2.8,ml,20.0,211.0,,0.14,hv,hv19700897,2020-03-31T19:48:29.820Z,"19 km S of Volcano, Hawaii",earthquake,1.02,0.61,0.15,1.0,reviewed,hv,hv
49,1970-03-26T19:00:00.780Z,37.3005,-116.53416670000001,1.2,5.54,ml,16.0,260.0,1.3769999999999998,0.35,ci,ci3325031,2016-01-29T01:43:28.890Z,"48km NNE of Beatty, NV",nuclear explosion,99.0,31.61,0.41,10.0,reviewed,ci,ci
50,1970-03-26T14:10:43.460Z,34.0891667,-117.7706667,2.12,2.47,ml,10.0,148.0,0.2737,0.4,ci,ci3324232,2016-01-29T01:24:11.900Z,"1km SSW of La Verne, CA",earthquake,1.13,1.96,0.009000000000000001,4.0,reviewed,ci,ci
51,1970-03-26T13:48:28.250Z,19.3935,-155.5595,1.42,,,6.0,142.0,,0.26,hv,hv19700896,2020-03-31T19:48:29.690Z,"22 km NNW of P?hala, Hawaii",earthquake,1.91,24.3,,,reviewed,hv,hv
52,1970-03-26T13:47:33.160Z,19.896666699999997,-155.40683330000002,32.314,,,14.0,308.0,,0.15,hv,hv19700895,2020-03-31T19:48:29.550Z,"16 km SSW of Pa‘auilo, Hawaii",earthquake,2.14,2.3,,,reviewed,hv,hv
53,1970-03-26T05:32:45.040Z,33.8913333,-116.3735,6.0,2.7,mh,7.0,182.0,0.6386,0.56,ci,ci3324231,2016-01-29T01:29:08.030Z,"8km N of Thousand Palms, CA",earthquake,1.77,31.61,0.20199999999999999,13.0,reviewed,ci,ci
54,1970-03-26T01:34:11.480Z,19.390666699999997,-155.2836667,1.4509999999999998,2.16,ml,12.0,105.0,,0.09,hv,hv19700894,2020-03-31T19:48:29.410Z,"7 km SW of Volcano, Hawaii",earthquake,0.46,0.3,,1.0,reviewed,hv,hv
55,1970-03-26T01:33:46.780Z,19.392166699999997,-155.2871667,1.2109999999999999,2.13,ml,13.0,89.0,,0.1,hv,hv19700893,2020-03-31T19:48:29.270Z,"7 km SW of Volcano, Hawaii",earthquake,0.42,0.3,,1.0,reviewed,hv,hv
56,1970-03-25T20:37:56.770Z,19.2086667,-155.59783330000002,9.186,2.52,ml,16.0,247.0,,0.13,hv,hv19700892,2020-03-31T19:48:29.120Z,"12 km W of P?hala, Hawaii",earthquake,0.99,1.02,0.04,1.0,reviewed,hv,hv
57,1970-03-25T12:38:29.850Z,19.3775,-155.28033330000002,1.906,2.72,ml,16.0,70.0,,0.17,hv,hv19700891,2020-03-31T19:48:28.980Z,"8 km SW of Volcano, Hawaii",earthquake,0.41,0.42,,1.0,reviewed,hv,hv
58,1970-03-25T08:19:08.800Z,19.3791667,-155.2851667,0.586,1.99,ml,12.0,106.0,,0.14,hv,hv19700890,2020-03-31T19:48:28.840Z,"8 km SW of Volcano, Hawaii",earthquake,0.46,0.38,,1.0,reviewed,hv,hv
59,1970-03-25T06:17:54.420Z,19.3866667,-155.24683330000002,1.226,2.61,ml,16.0,68.0,,0.16,hv,hv19700889,2020-03-31T19:48:28.680Z,"6 km SSW of Volcano, Hawaii",earthquake,0.47,0.7,,1.0,reviewed,hv,hv
60,1970-03-25T06:06:55.400Z,19.3665,-155.3931667,4.5169999999999995,2.43,ml,16.0,74.0,,0.1,hv,hv19700888,2020-03-31T19:48:28.530Z,"18 km WSW of Volcano, Hawaii",earthquake,0.59,1.73,0.31,1.0,reviewed,hv,hv
61,1970-03-25T01:17:45.670Z,19.389166699999997,-155.285,1.651,2.78,ml,16.0,53.0,,0.17,hv,hv19700887,2020-03-31T19:48:28.370Z,"7 km SW of Volcano, Hawaii",earthquake,0.52,0.37,0.41,2.0,reviewed,hv,hv
62,1970-03-25T01:16:45.120Z,19.3855,-155.28066669999998,1.8359999999999999,2.64,ml,15.0,56.0,,0.11,hv,hv19700886,2020-03-31T19:48:28.230Z,"8 km SW of Volcano, Hawaii",earthquake,0.44,0.36,,1.0,reviewed,hv,hv
63,1970-03-25T00:23:35.010Z,46.6683333,-118.2745,0.021,2.5,md,7.0,265.0,0.579,0.23,uw,uw10836328,2016-07-24T23:40:28.160Z,"10 km SSE of Washtucna, Washington",explosion,0.225,0.19,0.14,0.0,reviewed,uw,uw
64,1970-03-24T18:04:51.630Z,19.3286667,-155.1491667,5.892,2.02,ml,16.0,202.0,,0.1,hv,hv19700885,2020-03-31T19:48:28.090Z,"15 km S of Fern Forest, Hawaii",earthquake,0.86,1.28,,1.0,reviewed,hv,hv
65,1970-03-24T11:46:18.810Z,19.3558333,-155.2886667,28.968000000000004,,,17.0,89.0,,0.07,hv,hv19700884,2020-03-31T19:48:27.950Z,"11 km SSW of Volcano, Hawaii",earthquake,1.19,1.3,,,reviewed,hv,hv
66,1970-03-24T10:35:19.000Z,-22.13,126.691,10.0,6.0,mw,,,,,iscgem,iscgem798352,2015-05-13T18:53:03.000Z,Western Australia,earthquake,,,,,automatic,iscgem,iscgem
67,1970-03-24T08:54:04.760Z,19.372166699999998,-155.43466669999998,9.093,3.06,ml,18.0,105.0,,0.12,hv,hv19700883,2020-03-31T19:48:27.810Z,"19 km NNE of P?hala, Hawaii",earthquake,0.64,0.83,0.2,1.0,reviewed,hv,hv
68,1970-03-24T08:06:37.680Z,19.481333300000003,-155.8463333,3.6189999999999998,2.47,ml,16.0,161.0,,0.12,hv,hv19700882,2020-03-31T19:48:27.650Z,"3 km NE of Honaunau-Napoopoo, Hawaii",earthquake,1.27,1.68,,1.0,reviewed,hv,hv
69,1970-03-24T08:00:41.870Z,19.3605,-155.4303333,8.661,2.32,ml,16.0,115.0,,0.11,hv,hv19700881,2020-03-31T19:48:27.510Z,"18 km NNE of P?hala, Hawaii",earthquake,0.84,1.88,,1.0,reviewed,hv,hv
70,1970-03-24T03:52:33.420Z,36.2781667,-118.36383329999998,6.0,3.51,ml,11.0,120.0,,0.64,ci,ci3324824,2016-01-29T01:43:28.370Z,"32km W of Olancha, CA",earthquake,2.48,31.61,0.233,9.0,reviewed,ci,ci
71,1970-03-24T01:45:21.760Z,19.4383333,-155.2561667,6.371,2.03,ml,8.0,295.0,,0.11,hv,hv19700880,2020-03-31T19:48:27.380Z,"2 km WSW of Volcano, Hawaii",earthquake,2.83,1.65,,1.0,reviewed,hv,hv
72,1970-03-23T23:05:00.480Z,37.0861667,-116.02116670000001,0.6,5.0,ml,14.0,255.0,1.767,1.48,ci,ci3324823,2016-01-29T01:29:07.480Z,"68km ENE of Beatty, NV",nuclear explosion,99.0,31.61,0.111,10.0,reviewed,ci,ci
73,1970-03-23T20:43:17.880Z,33.710333299999995,-116.81233329999999,4.11,2.69,ml,8.0,105.0,0.3583,0.68,ci,ci3324821,2016-01-29T01:14:05.050Z,"9km ESE of Valle Vista, CA",earthquake,1.91,4.86,0.03,3.0,reviewed,ci,ci
74,1970-03-23T19:52:05.530Z,37.9586667,-115.4185,6.0,4.17,ml,13.0,292.0,,0.67,ci,ci3324819,2016-01-29T01:33:58.520Z,"70km NNW of Alamo, NV",earthquake,5.21,31.61,0.188,10.0,reviewed,ci,ci
75,1970-03-23T19:33:13.650Z,32.2075,-115.766,6.0,3.26,mh,4.0,204.0,0.4146,0.21,ci,ci3324818,2016-01-29T01:14:04.590Z,"45km SSW of Progreso, B.C., MX",earthquake,1.47,31.61,0.198,4.0,reviewed,ci,ci
76,1970-03-23T17:27:26.000Z,19.2578333,-155.5723333,2.24,,,4.0,194.0,,0.13,hv,hv19700879,2020-03-31T19:48:27.240Z,"11 km WNW of P?hala, Hawaii",earthquake,4.72,13.6,,,reviewed,hv,hv
77,1970-03-23T16:39:54.250Z,19.3848333,-155.249,1.6059999999999999,1.92,ml,9.0,167.0,,0.07,hv,hv19700878,2020-03-31T19:48:27.110Z,"6 km SSW of Volcano, Hawaii",earthquake,0.54,0.73,,1.0,reviewed,hv,hv
78,1970-03-23T15:20:36.220Z,19.3881667,-155.2805,1.021,1.77,ml,9.0,111.0,,0.11,hv,hv19700877,2020-03-31T19:48:26.970Z,"7 km SW of Volcano, Hawaii",earthquake,0.56,0.53,,1.0,reviewed,hv,hv
79,1970-03-23T12:14:55.000Z,29.831,129.496,157.4,5.7,mw,,,,,iscgem,iscgem798320,2015-05-13T18:53:03.000Z,"101 km WSW of Kurio, Japan",earthquake,,,,,automatic,iscgem,iscgem
80,1970-03-23T11:38:44.700Z,19.391,-155.2871667,0.8009999999999999,1.42,ml,9.0,95.0,,0.12,hv,hv19700876,2020-03-31T19:48:26.830Z,"8 km SW of Volcano, Hawaii",earthquake,0.45,0.52,,1.0,reviewed,hv,hv
81,1970-03-23T09:40:19.980Z,19.3903333,-155.2791667,6.051,1.71,ml,7.0,143.0,,0.21,hv,hv19700875,2020-03-31T19:48:26.680Z,"7 km SW of Volcano, Hawaii",earthquake,2.4,3.82,,1.0,reviewed,hv,hv
82,1970-03-23T07:26:10.780Z,19.379666699999998,-155.285,1.3159999999999998,2.71,ml,15.0,62.0,,0.1,hv,hv19700874,2020-03-31T19:48:26.540Z,"8 km SW of Volcano, Hawaii",earthquake,0.33,0.29,,1.0,reviewed,hv,hv
83,1970-03-23T06:24:55.460Z,19.3865,-155.243,1.3359999999999999,1.64,ml,9.0,179.0,,0.05,hv,hv19700873,2020-03-31T19:48:26.400Z,"6 km S of Volcano, Hawaii",earthquake,0.55,0.83,,1.0,reviewed,hv,hv
84,1970-03-23T06:03:59.010Z,19.381,-155.24583330000002,1.876,1.65,ml,9.0,164.0,,0.07,hv,hv19700872,2020-03-31T19:48:26.260Z,"6 km S of Volcano, Hawaii",earthquake,0.59,0.75,,1.0,reviewed,hv,hv
85,1970-03-23T05:14:20.340Z,19.3813333,-155.2811667,1.406,2.43,ml,15.0,60.0,,0.07,hv,hv19700871,2020-03-31T19:48:26.120Z,"8 km SW of Volcano, Hawaii",earthquake,0.34,0.27,,1.0,reviewed,hv,hv
86,1970-03-23T04:03:42.950Z,19.402666699999997,-155.27200000000002,-0.33899999999999997,1.93,ml,11.0,165.0,,0.11,hv,hv19700870,2020-03-31T19:48:25.990Z,"5 km SW of Volcano, Hawaii",earthquake,0.48,0.34,,1.0,reviewed,hv,hv
87,1970-03-23T03:33:43.820Z,19.3881667,-155.2778333,1.636,,,17.0,117.0,,0.03,hv,hv19700869,2020-03-31T19:48:25.840Z,"7 km SW of Volcano, Hawaii",earthquake,0.64,0.54,,,reviewed,hv,hv
88,1970-03-23T03:19:19.120Z,19.3815,-155.2475,1.676,2.24,ml,14.0,85.0,,0.11,hv,hv19700868,2020-03-31T19:48:25.690Z,"6 km SSW of Volcano, Hawaii",earthquake,0.42,0.56,,1.0,reviewed,hv,hv
89,1970-03-23T01:58:50.610Z,18.7341667,-155.3231667,5.8629999999999995,2.7,ml,14.0,319.0,,0.15,hv,hv19700867,2020-03-31T19:48:25.550Z,"45 km SE of Naalehu, Hawaii",earthquake,13.88,17.22,,1.0,reviewed,hv,hv
90,1970-03-23T00:20:55.000Z,40.211999999999996,140.312,143.4,5.7,mw,,,,,iscgem,iscgem798303,2020-07-10T00:20:59.660Z,"4 km WSW of Takanosu, Japan",earthquake,,,,,automatic,iscgem,iscgem
91,1970-03-23T00:15:15.140Z,19.2585,-155.4345,0.259,,,14.0,204.0,,0.21,hv,hv19700866,2020-03-31T19:48:25.410Z,"7 km NE of P?hala, Hawaii",earthquake,1.32,0.63,,,reviewed,hv,hv
92,1970-03-22T22:45:55.750Z,34.3718333,-116.77916670000002,0.01,2.67,ml,8.0,177.0,0.9279999999999999,0.51,ci,ci3324817,2016-01-29T01:24:11.370Z,"14km NNE of Big Bear City, CA",quarry blast,1.47,31.61,0.03,3.0,reviewed,ci,ci
93,1970-03-22T18:17:13.250Z,19.3668333,-155.2861667,1.0979999999999999,,,6.0,123.0,,0.07,hv,hv19700865,2020-03-31T19:48:25.270Z,"10 km SSW of Volcano, Hawaii",earthquake,0.45,1.37,,,reviewed,hv,hv
94,1970-03-22T17:45:28.670Z,19.327666699999998,-155.21716669999998,5.612,,,17.0,194.0,,0.12,hv,hv19700864,2020-03-31T19:48:25.130Z,"12 km S of Volcano, Hawaii",earthquake,0.88,0.94,,,reviewed,hv,hv
95,1970-03-22T15:54:06.420Z,19.37,-155.2873333,0.778,,,8.0,196.0,,0.07,hv,hv19700863,2020-03-31T19:48:24.990Z,"9 km SW of Volcano, Hawaii",earthquake,0.65,0.62,,,reviewed,hv,hv
96,1970-03-22T15:53:05.410Z,19.3776667,-155.2808333,1.466,2.56,ml,13.0,101.0,,0.11,hv,hv19700862,2020-03-31T19:48:24.840Z,"8 km SW of Volcano, Hawaii",earthquake,0.42,0.34,,1.0,reviewed,hv,hv
97,1970-03-22T15:11:21.690Z,19.3815,-155.28316669999998,1.746,,,12.0,60.0,,0.12,hv,hv19700861,2020-03-31T19:48:24.710Z,"8 km SW of Volcano, Hawaii",earthquake,0.48,0.37,,,reviewed,hv,hv
98,1970-03-22T15:03:37.420Z,19.141,-155.6475,1.128,,,5.0,323.0,,0.2,hv,hv19700860,2020-03-31T19:48:24.570Z,"8 km NNW of Wai‘?hinu, Hawaii",earthquake,7.03,4.36,,,reviewed,hv,hv
99,1970-03-22T14:53:01.890Z,19.392166699999997,-155.2441667,0.6859999999999999,,,8.0,191.0,,0.05,hv,hv19700859,2020-03-31T19:48:24.420Z,"5 km S of Volcano, Hawaii",earthquake,0.37,0.5,,,reviewed,hv,hv
100,1970-03-22T14:48:04.630Z,19.4018333,-155.34883330000002,26.857,2.66,ml,21.0,68.0,,0.14,hv,hv19700858,2020-03-31T19:48:24.250Z,"12 km WSW of Volcano, Hawaii",earthquake,0.62,1.68,0.47,1.0,reviewed,hv,hv
101,1970-03-22T14:02:27.680Z,19.382,-155.2336667,1.726,,,6.0,275.0,,0.06,hv,hv19700857,2020-03-31T19:48:24.100Z,"6 km S of Volcano, Hawaii",earthquake,1.22,1.28,,,reviewed,hv,hv
102,1970-03-22T13:34:25.710Z,19.3405,-155.1815,9.164,,,8.0,318.0,,0.11,hv,hv19700856,2020-03-31T19:48:23.960Z,"12 km SSE of Volcano, Hawaii",earthquake,11.03,5.02,,,reviewed,hv,hv
103,1970-03-22T12:05:49.710Z,19.386,-155.28283330000002,1.276,2.77,ml,18.0,57.0,,0.13,hv,hv19700855,2020-03-31T19:48:23.820Z,"8 km SW of Volcano, Hawaii",earthquake,0.33,0.25,0.52,2.0,reviewed,hv,hv
104,1970-03-22T12:02:00.440Z,19.382,-155.28216669999998,1.486,,,8.0,117.0,,0.04,hv,hv19700854,2020-03-31T19:48:23.670Z,"8 km SW of Volcano, Hawaii",earthquake,0.58,0.58,,,reviewed,hv,hv
105,1970-03-22T11:33:32.760Z,19.393333300000002,-155.28433330000001,1.4509999999999998,,,11.0,128.0,,0.07,hv,hv19700853,2020-03-31T19:48:23.530Z,"7 km SW of Volcano, Hawaii",earthquake,0.6,0.36,,,reviewed,hv,hv
106,1970-03-22T11:19:09.450Z,19.387,-155.2466667,1.5959999999999999,1.97,ml,16.0,75.0,,0.15,hv,hv19700852,2020-03-31T19:48:23.390Z,"6 km SSW of Volcano, Hawaii",earthquake,0.42,0.69,0.44,1.0,reviewed,hv,hv
107,1970-03-22T11:15:55.950Z,19.3846667,-155.2501667,1.706,,,10.0,87.0,,0.1,hv,hv19700851,2020-03-31T19:48:23.210Z,"6 km SSW of Volcano, Hawaii",earthquake,0.49,0.77,,,reviewed,hv,hv
108,1970-03-22T11:11:25.850Z,19.387,-155.2791667,2.1959999999999997,,,6.0,140.0,,0.05,hv,hv19700850,2020-03-31T19:48:23.070Z,"7 km SW of Volcano, Hawaii",earthquake,0.9,0.57,,,reviewed,hv,hv
109,1970-03-22T11:05:45.710Z,19.874000000000002,-155.74933330000002,9.527000000000001,2.46,ml,9.0,182.0,,0.11,hv,hv19700849,2020-03-31T19:48:22.880Z,"8 km SSE of Waikoloa, Hawaii",earthquake,1.34,1.28,0.03,1.0,reviewed,hv,hv
110,1970-03-22T11:05:41.930Z,19.3925,-155.29,1.886,,,7.0,146.0,,0.04,hv,hv19700848,2020-03-31T19:47:27.160Z,"8 km SW of Volcano, Hawaii",earthquake,0.98,0.49,,,reviewed,hv,hv
111,1970-03-22T10:38:25.710Z,19.317,-155.2731667,5.968,,,7.0,255.0,,0.04,hv,hv19700847,2020-03-31T19:47:27.020Z,"14 km SSW of Volcano, Hawaii",earthquake,3.13,3.09,,,reviewed,hv,hv
112,1970-03-22T10:31:20.050Z,19.387999999999998,-155.2455,1.156,,,8.0,180.0,,0.03,hv,hv19700846,2020-03-31T19:47:26.900Z,"6 km SSW of Volcano, Hawaii",earthquake,0.53,0.78,,,reviewed,hv,hv
113,1970-03-22T10:08:35.160Z,19.385333300000003,-155.281,2.356,,,10.0,129.0,,0.07,hv,hv19700845,2020-03-31T19:47:26.770Z,"8 km SW of Volcano, Hawaii",earthquake,0.67,0.56,,,reviewed,hv,hv
114,1970-03-22T09:47:45.190Z,19.416,-155.2628333,7.216,,,6.0,272.0,,0.11,hv,hv19700844,2020-03-31T19:47:26.630Z,"4 km SW of Volcano, Hawaii",earthquake,2.31,1.97,,,reviewed,hv,hv
115,1970-03-22T07:55:23.570Z,18.997,-155.3215,48.313,2.85,ml,21.0,272.0,,0.14,hv,hv19700843,2020-03-31T19:47:26.490Z,"28 km SE of P?hala, Hawaii",earthquake,1.22,2.07,0.02,2.0,reviewed,hv,hv
116,1970-03-22T07:21:19.240Z,19.3925,-155.2805,2.031,2.16,ml,10.0,143.0,,0.08,hv,hv19700842,2020-03-31T19:47:26.350Z,"7 km SW of Volcano, Hawaii",earthquake,0.88,0.45,0.19,1.0,reviewed,hv,hv
117,1970-03-22T07:13:58.630Z,19.385666699999998,-155.2808333,1.246,2.09,ml,12.0,92.0,,0.07,hv,hv19700841,2020-03-31T19:47:26.220Z,"8 km SW of Volcano, Hawaii",earthquake,0.44,0.37,0.12,1.0,reviewed,hv,hv
118,1970-03-22T05:54:37.350Z,19.33,-155.2738333,6.276,,,7.0,290.0,,0.06,hv,hv19700840,2020-03-31T19:47:26.100Z,"13 km SSW of Volcano, Hawaii",earthquake,9.02,4.92,,,reviewed,hv,hv
119,1970-03-22T04:58:38.910Z,19.380833300000003,-155.28283330000002,1.5759999999999998,1.54,ml,12.0,101.0,,0.11,hv,hv19700839,2020-03-31T19:47:25.960Z,"8 km SW of Volcano, Hawaii",earthquake,0.52,0.44,,1.0,reviewed,hv,hv
120,1970-03-22T04:16:54.380Z,31.5953333,-115.756,6.0,3.48,ml,4.0,289.0,0.6771,0.6,ci,ci3324552,2016-01-29T01:24:10.840Z,"78km E of Maneadero, B.C., MX",earthquake,5.1,31.61,0.21600000000000003,4.0,reviewed,ci,ci
121,1970-03-22T03:32:34.640Z,19.396,-155.25883330000002,1.996,,,9.0,220.0,,0.04,hv,hv19700838,2020-03-31T19:47:25.830Z,"5 km SSW of Volcano, Hawaii",earthquake,1.36,0.62,,,reviewed,hv,hv
